Info: 0.00:113.17, v=22.05, t=114.00
Info: 0.00:108.76, v=22.05, t=114.20
Info: 0.00:104.35, v=22.05, t=114.40
Info: 0.00:99.94, v=22.05, t=114.60
Info: 0.00:95.53, v=22.05, t=114.80
Info: 0.00:91.12, v=22.05, t=115.00
Info: 0.00:86.71, v=22.05, t=115.20
Info: 0.00:82.30, v=22.05, t=115.40
Info: 0.00:77.89, v=22.05, t=115.60
Info: 0.00:73.48, v=22.05, t=115.80
Info: 0.00:69.07, v=22.05, t=116.00
Info: 0.00:64.66, v=22.05, t=116.20
Info: 0.00:60.25, v=22.05, t=116.40
Info: 0.00:55.83, v=22.05, t=116.60
Info: 0.00:51.42, v=22.05, t=116.80
Info: 0.00:47.01, v=22.05, t=117.00
Info: 0.00:42.60, v=22.05, t=117.20
Info: 0.00:38.19, v=22.05, t=117.40
Info: 0.00:33.78, v=22.05, t=117.60
Info: 0.00:29.37, v=22.05, t=117.80
Info: 0.00:24.96, v=22.05, t=118.00
Info: 0.00:20.55, v=22.05, t=118.20
Info: 0.00:16.14, v=22.05, t=118.40
Info: 0.00:11.73, v=22.05, t=118.60
Info: 0.00:7.32, v=22.05, t=118.80
Info: 0.00:2.91, v=22.05, t=119.00
Info: 0.00:-1.50, v=22.05, t=119.20
Info: Aplicando série de impulsos...
Info: 0.00:81.99, v=417.47, t=119.40
Info: 0.00:108.36, v=131.84, t=119.60
Info: 0.00:204.20, v=479.19, t=119.80
Info: 0.00:198.26, v=29.69, t=120.00
Info: 0.00:276.53, v=391.33, t=120.20
Info: 0.00:314.72, v=190.98, t=120.40
Info: 0.00:406.98, v=461.30, t=120.60
Info: 0.00:411.04, v=20.28, t=120.80
Info: 0.00:498.26, v=436.09, t=121.00
Info: 0.00:515.53, v=86.35, t=121.20
Info: Interrompendo impulsos...
Info: 0.00:610.27, v=473.74, t=121.40
Info: 0.00:523.55, v=433.63, t=121.60
Info: 0.00:588.14, v=322.98, t=121.80
Info: 0.00:568.18, v=99.83, t=122.00
Info: 0.00:555.86, v=61.59, t=122.20
Info: 0.00:546.21, v=48.25, t=122.40
Info: 0.00:538.05, v=40.82, t=122.60
Info: 0.00:530.84, v=36.06, t=122.80
Info: 0.00:524.28, v=32.78, t=123.00
Info: 0.00:518.20, v=30.40, t=123.20
Info: 0.00:512.47, v=28.64, t=123.40
Info: 0.00:507.02, v=27.29, t=123.60
Info: 0.00:501.77, v=26.25, t=123.80
Info: 0.00:496.68, v=25.43, t=124.00
Info: 0.00:491.72, v=24.78, t=124.20
Info: 0.00:486.87, v=24.27, t=124.40
Info: 0.00:482.10, v=23.85, t=124.60
Info: 0.00:477.40, v=23.52, t=124.80
Info: 0.00:472.75, v=23.25, t=125.00
Info: 0.00:468.14, v=23.03, t=125.20
Info: 0.00:463.57, v=22.85, t=125.40
Info: 0.00:459.03, v=22.71, t=125.60
Info: 0.00:454.51, v=22.59, t=125.80
Info: 0.00:450.01, v=22.49, t=126.00
Info: 0.00:445.53, v=22.41, t=126.20
Info: 0.00:441.06, v=22.35, t=126.40
Info: 0.00:436.60, v=22.30, t=126.60
Info: 0.00:432.15, v=22.25, t=126.80
Info: 0.00:427.70, v=22.22, t=127.00
Info: 0.00:423.27, v=22.19, t=127.20
Info: 0.00:418.83, v=22.16, t=127.40
Info: 0.00:414.41, v=22.14, t=127.60
Info: 0.00:409.98, v=22.13, t=127.80
Info: 0.00:405.56, v=22.11, t=128.00
Info: 0.00:401.14, v=22.10, t=128.20
Info: 0.00:396.72, v=22.09, t=128.40
Info: 0.00:392.30, v=22.09, t=128.60
Info: 0.00:387.88, v=22.08, t=128.80
Info: 0.00:383.47, v=22.08, t=129.00
Info: 0.00:379.05, v=22.07, t=129.20
Info: 0.00:374.64, v=22.07, t=129.40
Info: 0.00:370.23, v=22.07, t=129.60
Info: 0.00:365.81, v=22.06, t=129.80
Info: 0.00:361.40, v=22.06, t=130.00
Info: 0.00:356.99, v=22.06, t=130.20
Info: 0.00:352.58, v=22.06, t=130.40
Info: 0.00:348.17, v=22.06, t=130.60
Info: 0.00:343.76, v=22.06, t=130.80
Info: 0.00:339.34, v=22.06, t=131.00
Info: 0.00:334.93, v=22.06, t=131.20
Info: 0.00:330.52, v=22.06, t=131.40
Info: 0.00:326.11, v=22.05, t=131.60
Info: 0.00:321.70, v=22.05, t=131.80
Info: 0.00:317.29, v=22.05, t=132.00
Info: 0.00:312.88, v=22.05, t=132.20
Info: 0.00:308.47, v=22.05, t=132.40
Info: 0.00:304.06, v=22.05, t=132.60
Info: 0.00:299.65, v=22.05, t=132.80
Info: 0.00:295.24, v=22.05, t=133.00
Info: 0.00:290.82, v=22.05, t=133.20
Info: 0.00:286.41, v=22.05, t=133.40
Info: 0.00:282.00, v=22.05, t=133.60
Info: 0.00:277.59, v=22.05, t=133.80
Info: 0.00:273.18, v=22.05, t=134.00
Info: 0.00:268.77, v=22.05, t=134.20
Info: 0.00:264.36, v=22.05, t=134.40
Info: 0.00:259.95, v=22.05, t=134.60
Info: 0.00:255.54, v=22.05, t=134.80
Info: 0.00:251.13, v=22.05, t=135.00
Info: 0.00:246.72, v=22.05, t=135.20
Info: 0.00:242.31, v=22.05, t=135.40
Info: 0.00:237.90, v=22.05, t=135.60
Info: 0.00:233.49, v=22.05, t=135.80
Info: 0.00:229.08, v=22.05, t=136.00
Info: 0.00:224.67, v=22.05, t=136.20
Info: 0.00:220.26, v=22.05, t=136.40
Info: 0.00:215.84, v=22.05, t=136.60
Info: 0.00:211.43, v=22.05, t=136.80
Info: 0.00:207.02, v=22.05, t=137.00
Info: 0.00:202.61, v=22.05, t=137.20
Info: 0.00:198.20, v=22.05, t=137.40
Info: 0.00:193.79, v=22.05, t=137.60
Info: 0.00:189.38, v=22.05, t=137.80
Info: 0.00:184.97, v=22.05, t=138.00
Info: 0.00:180.56, v=22.05, t=138.20
Info: 0.00:176.15, v=22.05, t=138.40
Info: 0.00:171.74, v=22.05, t=138.60
Info: 0.00:167.33, v=22.05, t=138.80
Info: 0.00:162.92, v=22.05, t=139.00
Info: 0.00:158.51, v=22.05, t=139.20
Info: 0.00:154.10, v=22.05, t=139.40
Info: 0.00:149.69, v=22.05, t=139.60
Info: 0.00:145.28, v=22.05, t=139.80
Info: 0.00:140.86, v=22.05, t=140.00
Info: 0.00:136.45, v=22.05, t=140.20
Info: 0.00:132.04, v=22.05, t=140.40
Info: 0.00:127.63, v=22.05, t=140.60
Info: 0.00:123.22, v=22.05, t=140.80
Info: 0.00:118.81, v=22.05, t=141.00
Info: 0.00:114.40, v=22.05, t=141.20
Info: 0.00:109.99, v=22.05, t=141.40
Info: 0.00:105.58, v=22.05, t=141.60
Info: 0.00:101.17, v=22.05, t=141.80
Info: 0.00:96.76, v=22.05, t=142.00
Info: 0.00:92.35, v=22.05, t=142.20
Info: 0.00:87.94, v=22.05, t=142.40
Info: 0.00:83.53, v=22.05, t=142.60
Info: 0.00:79.12, v=22.05, t=142.80
Info: 0.00:74.71, v=22.05, t=143.00
Info: 0.00:70.30, v=22.05, t=143.20
Info: 0.00:65.88, v=22.05, t=143.40
Info: 0.00:61.47, v=22.05, t=143.60
Info: 0.00:57.06, v=22.05, t=143.80
Info: 0.00:52.65, v=22.05, t=144.00
Info: 0.00:48.24, v=22.05, t=144.20
Info: 0.00:43.83, v=22.05, t=144.40
Info: 0.00:39.42, v=22.05, t=144.60
Info: 0.00:35.01, v=22.05, t=144.80
Info: 0.00:30.60, v=22.05, t=145.00
Info: 0.00:26.19, v=22.05, t=145.20
Info: 0.00:21.78, v=22.05, t=145.40
Info: 0.00:17.37, v=22.05, t=145.60
Info: 0.00:12.96, v=22.05, t=145.80
Info: 0.00:8.55, v=22.05, t=146.00
Info: 0.00:4.14, v=22.05, t=146.20
Info: 0.00:-0.27, v=22.05, t=146.40
Info: Aplicando série de impulsos...
Info: 0.00:167.11, v=836.90, t=146.60
Info: 0.00:-63.26, v=1151.81, t=146.80
Info: 0.00:944.19, v=5037.21, t=147.00
Info: 0.00:-18353.75, v=96489.70, t=147.20
Info: 0.00:7474550.00, v=37464520.00, t=147.40
Info: 0.00:-1132479381504.00, v=5662434131968.00, t=147.60
Info: 0.00:25870331332479187681280.00, v=inf, t=147.80
Info: -nan:-nan, v=-nan, t=148.00
Info: -nan:-nan, v=-nan, t=148.20
Info: -nan:-nan, v=-nan, t=148.40
Info: Interrompendo impulsos...
Info: -nan:-nan, v=-nan, t=148.60
Info: -nan:-nan, v=-nan, t=148.80
Info: -nan:-nan, v=-nan, t=149.00
Info: -nan:-nan, v=-nan, t=149.20
Info: -nan:-nan, v=-nan, t=149.40
Info: -nan:-nan, v=-nan, t=149.60
Info: -nan:-nan, v=-nan, t=149.80
Info: -nan:-nan, v=-nan, t=150.00
Info: -nan:-nan, v=-nan, t=150.20
Info: -nan:-nan, v=-nan, t=150.40
Info: -nan:-nan, v=-nan, t=150.60
Info: -nan:-nan, v=-nan, t=150.80
Info: -nan:-nan, v=-nan, t=151.00
Info: -nan:-nan, v=-nan, t=151.20
Info: -nan:-nan, v=-nan, t=151.40
Info: -nan:-nan, v=-nan, t=151.60
Info: -nan:-nan, v=-nan, t=151.80
Info: -nan:-nan, v=-nan, t=152.00
Info: -nan:-nan, v=-nan, t=152.20
Info: -nan:-nan, v=-nan, t=152.40
Info: -nan:-nan, v=-nan, t=152.60
Info: -nan:-nan, v=-nan, t=152.80
Info: -nan:-nan, v=-nan, t=153.00
Info: -nan:-nan, v=-nan, t=153.20
Info: -nan:-nan, v=-nan, t=153.40
Info: -nan:-nan, v=-nan, t=153.60
Info: -nan:-nan, v=-nan, t=153.80
Info: -nan:-nan, v=-nan, t=154.00
Info: -nan:-nan, v=-nan, t=154.20
Info: -nan:-nan, v=-nan, t=154.40
Info: -nan:-nan, v=-nan, t=154.60
Info: -nan:-nan, v=-nan, t=154.80
Info: -nan:-nan, v=-nan, t=155.00
Info: -nan:-nan, v=-nan, t=155.20
Info: -nan:-nan, v=-nan, t=155.40
Info: -nan:-nan, v=-nan, t=155.60
Info: -nan:-nan, v=-nan, t=155.80
Info: -nan:-nan, v=-nan, t=156.00
Info: -nan:-nan, v=-nan, t=156.20
Info: -nan:-nan, v=-nan, t=156.40
Info: -nan:-nan, v=-nan, t=156.60
Info: -nan:-nan, v=-nan, t=156.80
Info: -nan:-nan, v=-nan, t=157.00
Info: -nan:-nan, v=-nan, t=157.20
Info: -nan:-nan, v=-nan, t=157.40
Info: -nan:-nan, v=-nan, t=157.60
Info: -nan:-nan, v=-nan, t=157.80
Info: -nan:-nan, v=-nan, t=158.00
Info: -nan:-nan, v=-nan, t=158.20
Info: -nan:-nan, v=-nan, t=158.40
Info: -nan:-nan, v=-nan, t=158.60
Info: -nan:-nan, v=-nan, t=158.80
Info: -nan:-nan, v=-nan, t=159.00
Info: -nan:-nan, v=-nan, t=159.20
Info: -nan:-nan, v=-nan, t=159.40
Info: -nan:-nan, v=-nan, t=159.60
Info: -nan:-nan, v=-nan, t=159.80
Info: -nan:-nan, v=-nan, t=160.00
Info: -nan:-nan, v=-nan, t=160.20
Info: -nan:-nan, v=-nan, t=160.40
Info: -nan:-nan, v=-nan, t=160.60
Info: -nan:-nan, v=-nan, t=160.80
Info: -nan:-nan, v=-nan, t=161.00
Info: -nan:-nan, v=-nan, t=161.20
Info: -nan:-nan, v=-nan, t=161.40
Info: -nan:-nan, v=-nan, t=161.60
Info: -nan:-nan, v=-nan, t=161.80
Info: -nan:-nan, v=-nan, t=162.00
Info: -nan:-nan, v=-nan, t=162.20
Info: -nan:-nan, v=-nan, t=162.40
Info: -nan:-nan, v=-nan, t=162.60
Info: -nan:-nan, v=-nan, t=162.80
Info: -nan:-nan, v=-nan, t=163.00
Info: -nan:-nan, v=-nan, t=163.20
Info: -nan:-nan, v=-nan, t=163.40
Info: -nan:-nan, v=-nan, t=163.60
Info: -nan:-nan, v=-nan, t=163.80
Info: -nan:-nan, v=-nan, t=164.00
Info: -nan:-nan, v=-nan, t=164.20
Info: -nan:-nan, v=-nan, t=164.40
Info: -nan:-nan, v=-nan, t=164.60
Info: -nan:-nan, v=-nan, t=164.80
Info: -nan:-nan, v=-nan, t=165.00
Info: -nan:-nan, v=-nan, t=165.20
Info: -nan:-nan, v=-nan, t=165.40
Info: -nan:-nan, v=-nan, t=165.60
Info: -nan:-nan, v=-nan, t=165.80
Info: -nan:-nan, v=-nan, t=166.00
Info: -nan:-nan, v=-nan, t=166.20
Info: -nan:-nan, v=-nan, t=166.40
Info: -nan:-nan, v=-nan, t=166.60
Info: -nan:-nan, v=-nan, t=166.80
Info: -nan:-nan, v=-nan, t=167.00
Info: -nan:-nan, v=-nan, t=167.20
Info: -nan:-nan, v=-nan, t=167.40
Info: -nan:-nan, v=-nan, t=167.60
Info: -nan:-nan, v=-nan, t=167.80
Info: -nan:-nan, v=-nan, t=168.00
Info: -nan:-nan, v=-nan, t=168.20
Info: -nan:-nan, v=-nan, t=168.40
Info: -nan:-nan, v=-nan, t=168.60
Info: -nan:-nan, v=-nan, t=168.80
Info: -nan:-nan, v=-nan, t=169.00
Info: -nan:-nan, v=-nan, t=169.20
Info: -nan:-nan, v=-nan, t=169.40
Info: -nan:-nan, v=-nan, t=169.60
Info: -nan:-nan, v=-nan, t=169.80
Info: -nan:-nan, v=-nan, t=170.00
Info: -nan:-nan, v=-nan, t=170.20
Info: -nan:-nan, v=-nan, t=170.40
Info: -nan:-nan, v=-nan, t=170.60
Info: -nan:-nan, v=-nan, t=170.80
Info: -nan:-nan, v=-nan, t=171.00
Info: -nan:-nan, v=-nan, t=171.20
Info: -nan:-nan, v=-nan, t=171.40
Info: -nan:-nan, v=-nan, t=171.60
Info: -nan:-nan, v=-nan, t=171.80
Info: -nan:-nan, v=-nan, t=172.00
Info: -nan:-nan, v=-nan, t=172.20
Info: -nan:-nan, v=-nan, t=172.40
Info: -nan:-nan, v=-nan, t=172.60
Info: -nan:-nan, v=-nan, t=172.80
Info: -nan:-nan, v=-nan, t=173.00
Info: -nan:-nan, v=-nan, t=173.20
Info: -nan:-nan, v=-nan, t=173.40
Info: -nan:-nan, v=-nan, t=173.60
Info: -nan:-nan, v=-nan, t=173.80
Info: -nan:-nan, v=-nan, t=174.00
Info: -nan:-nan, v=-nan, t=174.20
Info: -nan:-nan, v=-nan, t=174.40
Info: -nan:-nan, v=-nan, t=174.60
Info: -nan:-nan, v=-nan, t=174.80
Info: -nan:-nan, v=-nan, t=175.00
Info: -nan:-nan, v=-nan, t=175.20
Info: -nan:-nan, v=-nan, t=175.40
Info: -nan:-nan, v=-nan, t=175.60
Info: -nan:-nan, v=-nan, t=175.80
Info: -nan:-nan, v=-nan, t=176.00
Info: -nan:-nan, v=-nan, t=176.20
Info: -nan:-nan, v=-nan, t=176.40
Info: -nan:-nan, v=-nan, t=176.60
Info: -nan:-nan, v=-nan, t=176.80
Info: -nan:-nan, v=-nan, t=177.00
Info: -nan:-nan, v=-nan, t=177.20
Info: -nan:-nan, v=-nan, t=177.40
Info: -nan:-nan, v=-nan, t=177.60
Info: -nan:-nan, v=-nan, t=177.80
Info: -nan:-nan, v=-nan, t=178.00
Info: -nan:-nan, v=-nan, t=178.20
Info: -nan:-nan, v=-nan, t=178.40
Info: -nan:-nan, v=-nan, t=178.60
Info: -nan:-nan, v=-nan, t=178.80
Info: -nan:-nan, v=-nan, t=179.00
Info: -nan:-nan, v=-nan, t=179.20
Info: -nan:-nan, v=-nan, t=179.40
Info: -nan:-nan, v=-nan, t=179.60
Info: -nan:-nan, v=-nan, t=179.80
Info: -nan:-nan, v=-nan, t=180.00
Info: -nan:-nan, v=-nan, t=180.20
Info: -nan:-nan, v=-nan, t=180.40
Info: -nan:-nan, v=-nan, t=180.60
Info: -nan:-nan, v=-nan, t=180.80
Info: -nan:-nan, v=-nan, t=181.00
Info: -nan:-nan, v=-nan, t=181.20
Info: -nan:-nan, v=-nan, t=181.40
Info: -nan:-nan, v=-nan, t=181.60
Info: -nan:-nan, v=-nan, t=181.80
Info: -nan:-nan, v=-nan, t=182.00
Info: -nan:-nan, v=-nan, t=182.20
Info: -nan:-nan, v=-nan, t=182.40
Info: -nan:-nan, v=-nan, t=182.60
Info: -nan:-nan, v=-nan, t=182.80
Info: -nan:-nan, v=-nan, t=183.00
Info: -nan:-nan, v=-nan, t=183.20
Info: -nan:-nan, v=-nan, t=183.40
Info: -nan:-nan, v=-nan, t=183.60
Info: -nan:-nan, v=-nan, t=183.80
Info: -nan:-nan, v=-nan, t=184.00
Info: -nan:-nan, v=-nan, t=184.20
Info: -nan:-nan, v=-nan, t=184.40
Info: -nan:-nan, v=-nan, t=184.60
Info: -nan:-nan, v=-nan, t=184.80
Info: -nan:-nan, v=-nan, t=185.00
Info: -nan:-nan, v=-nan, t=185.20
Info: -nan:-nan, v=-nan, t=185.40
Info: -nan:-nan, v=-nan, t=185.60
Info: -nan:-nan, v=-nan, t=185.80
Info: -nan:-nan, v=-nan, t=186.00
Info: -nan:-nan, v=-nan, t=186.20
Info: -nan:-nan, v=-nan, t=186.40
Info: -nan:-nan, v=-nan, t=186.60
Info: -nan:-nan, v=-nan, t=186.80
Info: -nan:-nan, v=-nan, t=187.00
Info: -nan:-nan, v=-nan, t=187.20
Info: -nan:-nan, v=-nan, t=187.40
Info: -nan:-nan, v=-nan, t=187.60
Info: -nan:-nan, v=-nan, t=187.80
Info: -nan:-nan, v=-nan, t=188.00
Info: -nan:-nan, v=-nan, t=188.20
Info: -nan:-nan, v=-nan, t=188.40
Info: -nan:-nan, v=-nan, t=188.60
Info: -nan:-nan, v=-nan, t=188.80
Info: -nan:-nan, v=-nan, t=189.00
Info: -nan:-nan, v=-nan, t=189.20
Info: -nan:-nan, v=-nan, t=189.40
Info: -nan:-nan, v=-nan, t=189.60
Info: -nan:-nan, v=-nan, t=189.80
Info: -nan:-nan, v=-nan, t=190.00
Info: -nan:-nan, v=-nan, t=190.20
Info: -nan:-nan, v=-nan, t=190.40
Info: -nan:-nan, v=-nan, t=190.60
Info: -nan:-nan, v=-nan, t=190.80
Info: -nan:-nan, v=-nan, t=191.00
Info: -nan:-nan, v=-nan, t=191.20
Info: -nan:-nan, v=-nan, t=191.40
Info: -nan:-nan, v=-nan, t=191.60
Info: -nan:-nan, v=-nan, t=191.80
Info: -nan:-nan, v=-nan, t=192.00
Info: -nan:-nan, v=-nan, t=192.20
Info: -nan:-nan, v=-nan, t=192.40
Info: -nan:-nan, v=-nan, t=192.60
Info: -nan:-nan, v=-nan, t=192.80
Info: -nan:-nan, v=-nan, t=193.00
Info: -nan:-nan, v=-nan, t=193.20
Info: -nan:-nan, v=-nan, t=193.40
Info: -nan:-nan, v=-nan, t=193.60
Info: -nan:-nan, v=-nan, t=193.80
Info: -nan:-nan, v=-nan, t=194.00
Info: -nan:-nan, v=-nan, t=194.20
Info: -nan:-nan, v=-nan, t=194.40
Info: -nan:-nan, v=-nan, t=194.60
Info: -nan:-nan, v=-nan, t=194.80
Info: -nan:-nan, v=-nan, t=195.00
Info: -nan:-nan, v=-nan, t=195.20
Info: -nan:-nan, v=-nan, t=195.40
Info: -nan:-nan, v=-nan, t=195.60
Info: -nan:-nan, v=-nan, t=195.80
Info: -nan:-nan, v=-nan, t=196.00
Info: -nan:-nan, v=-nan, t=196.20
Info: -nan:-nan, v=-nan, t=196.40
Info: -nan:-nan, v=-nan, t=196.60
Info: -nan:-nan, v=-nan, t=196.80
Info: -nan:-nan, v=-nan, t=197.00
Info: -nan:-nan, v=-nan, t=197.20
Info: -nan:-nan, v=-nan, t=197.40
Info: -nan:-nan, v=-nan, t=197.60
Info: -nan:-nan, v=-nan, t=197.80
Info: -nan:-nan, v=-nan, t=198.00
Info: -nan:-nan, v=-nan, t=198.20
Info: -nan:-nan, v=-nan, t=198.40
Info: -nan:-nan, v=-nan, t=198.60
Info: -nan:-nan, v=-nan, t=198.80
Info: -nan:-nan, v=-nan, t=199.00
Info: -nan:-nan, v=-nan, t=199.20
Info: -nan:-nan, v=-nan, t=199.40
Info: -nan:-nan, v=-nan, t=199.60
Info: -nan:-nan, v=-nan, t=199.80
Info: -nan:-nan, v=-nan, t=200.00
Info: -nan:-nan, v=-nan, t=200.20
Info: -nan:-nan, v=-nan, t=200.40
Info: -nan:-nan, v=-nan, t=200.60
Info: -nan:-nan, v=-nan, t=200.80
Info: -nan:-nan, v=-nan, t=201.00
Info: -nan:-nan, v=-nan, t=201.20
Info: -nan:-nan, v=-nan, t=201.40
Info: -nan:-nan, v=-nan, t=201.60
Info: -nan:-nan, v=-nan, t=201.80
Info: -nan:-nan, v=-nan, t=202.00
Info: -nan:-nan, v=-nan, t=202.20
Info: -nan:-nan, v=-nan, t=202.40
Info: -nan:-nan, v=-nan, t=202.60
Info: -nan:-nan, v=-nan, t=202.80
Info: -nan:-nan, v=-nan, t=203.00
Info: -nan:-nan, v=-nan, t=203.20
Info: -nan:-nan, v=-nan, t=203.40
Info: -nan:-nan, v=-nan, t=203.60
Info: -nan:-nan, v=-nan, t=203.80
Info: -nan:-nan, v=-nan, t=204.00
Info: -nan:-nan, v=-nan, t=204.20
Info: -nan:-nan, v=-nan, t=204.40
Info: -nan:-nan, v=-nan, t=204.60
Info: -nan:-nan, v=-nan, t=204.80
Info: -nan:-nan, v=-nan, t=205.00
Info: -nan:-nan, v=-nan, t=205.20
Info: -nan:-nan, v=-nan, t=205.40
Info: -nan:-nan, v=-nan, t=205.60
Info: -nan:-nan, v=-nan, t=205.80
Info: -nan:-nan, v=-nan, t=206.00
Info: -nan:-nan, v=-nan, t=206.20
Info: -nan:-nan, v=-nan, t=206.40
Info: -nan:-nan, v=-nan, t=206.60
Info: -nan:-nan, v=-nan, t=206.80
Info: -nan:-nan, v=-nan, t=207.00
Info: -nan:-nan, v=-nan, t=207.20
Info: -nan:-nan, v=-nan, t=207.40
Info: -nan:-nan, v=-nan, t=207.60
Info: -nan:-nan, v=-nan, t=207.80
Info: -nan:-nan, v=-nan, t=208.00
Info: -nan:-nan, v=-nan, t=208.20
Info: -nan:-nan, v=-nan, t=208.40
Info: -nan:-nan, v=-nan, t=208.60
Info: -nan:-nan, v=-nan, t=208.80
Info: -nan:-nan, v=-nan, t=209.00
Info: -nan:-nan, v=-nan, t=209.20
Info: -nan:-nan, v=-nan, t=209.40
Info: -nan:-nan, v=-nan, t=209.60
Info: -nan:-nan, v=-nan, t=209.80
Info: -nan:-nan, v=-nan, t=210.00
Info: -nan:-nan, v=-nan, t=210.20
Info: -nan:-nan, v=-nan, t=210.40
Info: -nan:-nan, v=-nan, t=210.60
Info: -nan:-nan, v=-nan, t=210.80
Info: -nan:-nan, v=-nan, t=211.00
Info: -nan:-nan, v=-nan, t=211.20
Info: -nan:-nan, v=-nan, t=211.40
Info: -nan:-nan, v=-nan, t=211.60
Info: -nan:-nan, v=-nan, t=211.80
Info: -nan:-nan, v=-nan, t=212.00
Info: -nan:-nan, v=-nan, t=212.20
Info: -nan:-nan, v=-nan, t=212.40
Info: -nan:-nan, v=-nan, t=212.60
Info: -nan:-nan, v=-nan, t=212.80
Info: -nan:-nan, v=-nan, t=213.00
Info: -nan:-nan, v=-nan, t=213.20
Info: -nan:-nan, v=-nan, t=213.40
Info: -nan:-nan, v=-nan, t=213.60
Info: -nan:-nan, v=-nan, t=213.80
Info: -nan:-nan, v=-nan, t=214.00
Info: -nan:-nan, v=-nan, t=214.20
Info: -nan:-nan, v=-nan, t=214.40
Info: -nan:-nan, v=-nan, t=214.60
Info: -nan:-nan, v=-nan, t=214.80
Info: -nan:-nan, v=-nan, t=215.00
Info: -nan:-nan, v=-nan, t=215.20
Info: -nan:-nan, v=-nan, t=215.40
Info: -nan:-nan, v=-nan, t=215.60
Info: -nan:-nan, v=-nan, t=215.80
Info: -nan:-nan, v=-nan, t=216.00
Info: -nan:-nan, v=-nan, t=216.20
Info: -nan:-nan, v=-nan, t=216.40
Info: -nan:-nan, v=-nan, t=216.60
Info: -nan:-nan, v=-nan, t=216.80
Info: -nan:-nan, v=-nan, t=217.00
Info: -nan:-nan, v=-nan, t=217.20
Info: -nan:-nan, v=-nan, t=217.40
Info: -nan:-nan, v=-nan, t=217.60
Info: -nan:-nan, v=-nan, t=217.80
Info: -nan:-nan, v=-nan, t=218.00
Info: -nan:-nan, v=-nan, t=218.20
Info: -nan:-nan, v=-nan, t=218.40
Info: -nan:-nan, v=-nan, t=218.60
Info: -nan:-nan, v=-nan, t=218.80
Info: -nan:-nan, v=-nan, t=219.00
Info: -nan:-nan, v=-nan, t=219.20
Info: -nan:-nan, v=-nan, t=219.40
Info: -nan:-nan, v=-nan, t=219.60
Info: -nan:-nan, v=-nan, t=219.80
Info: -nan:-nan, v=-nan, t=220.00
Info: -nan:-nan, v=-nan, t=220.20
Info: -nan:-nan, v=-nan, t=220.40
Info: -nan:-nan, v=-nan, t=220.60
Info: -nan:-nan, v=-nan, t=220.80
Info: -nan:-nan, v=-nan, t=221.00
Info: -nan:-nan, v=-nan, t=221.20
Info: -nan:-nan, v=-nan, t=221.40
Info: -nan:-nan, v=-nan, t=221.60
Info: -nan:-nan, v=-nan, t=221.80
Info: -nan:-nan, v=-nan, t=222.00
Info: -nan:-nan, v=-nan, t=222.20
Info: -nan:-nan, v=-nan, t=222.40
Info: -nan:-nan, v=-nan, t=222.60
Info: -nan:-nan, v=-nan, t=222.80
Info: -nan:-nan, v=-nan, t=223.00
Info: -nan:-nan, v=-nan, t=223.20
Info: -nan:-nan, v=-nan, t=223.40
Info: -nan:-nan, v=-nan, t=223.60
Info: -nan:-nan, v=-nan, t=223.80
Info: -nan:-nan, v=-nan, t=224.00
Info: -nan:-nan, v=-nan, t=224.20
Info: -nan:-nan, v=-nan, t=224.40
Info: -nan:-nan, v=-nan, t=224.60
Info: -nan:-nan, v=-nan, t=224.80
Info: -nan:-nan, v=-nan, t=225.00
Info: -nan:-nan, v=-nan, t=225.20
Info: -nan:-nan, v=-nan, t=225.40
Info: -nan:-nan, v=-nan, t=225.60
Info: -nan:-nan, v=-nan, t=225.80
Info: -nan:-nan, v=-nan, t=226.00
Info: -nan:-nan, v=-nan, t=226.20
Info: -nan:-nan, v=-nan, t=226.40
Info: -nan:-nan, v=-nan, t=226.60
Info: -nan:-nan, v=-nan, t=226.80
Info: -nan:-nan, v=-nan, t=227.00
Info: -nan:-nan, v=-nan, t=227.20
Info: -nan:-nan, v=-nan, t=227.40
Info: -nan:-nan, v=-nan, t=227.60
Info: -nan:-nan, v=-nan, t=227.80
Info: -nan:-nan, v=-nan, t=228.00
Info: -nan:-nan, v=-nan, t=228.20
Info: -nan:-nan, v=-nan, t=228.40
Info: -nan:-nan, v=-nan, t=228.60
Info: -nan:-nan, v=-nan, t=228.80
Info: -nan:-nan, v=-nan, t=229.00
Info: -nan:-nan, v=-nan, t=229.20
Info: -nan:-nan, v=-nan, t=229.40
Info: -nan:-nan, v=-nan, t=229.60
Info: -nan:-nan, v=-nan, t=229.80
Info: -nan:-nan, v=-nan, t=230.00
Info: -nan:-nan, v=-nan, t=230.20
Info: -nan:-nan, v=-nan, t=230.40
Info: -nan:-nan, v=-nan, t=230.60
Info: -nan:-nan, v=-nan, t=230.80
Info: -nan:-nan, v=-nan, t=231.00
Info: -nan:-nan, v=-nan, t=231.20
Info: -nan:-nan, v=-nan, t=231.40
Info: -nan:-nan, v=-nan, t=231.60
Info: -nan:-nan, v=-nan, t=231.80
Info: -nan:-nan, v=-nan, t=232.00
Info: -nan:-nan, v=-nan, t=232.20
Info: -nan:-nan, v=-nan, t=232.40
Info: -nan:-nan, v=-nan, t=232.60
Info: -nan:-nan, v=-nan, t=232.80
Info: -nan:-nan, v=-nan, t=233.00
Info: -nan:-nan, v=-nan, t=233.20
